drugbank_id,drug_name,pseudo_label_score,pseudo_label_rank,target_overlap_count,target_overlap_weight,has_lincs_match,is_approved
DB00943,Zalcitabine,0.20226757369614512,945,0,0.0,1,1
DB01099,Flucytosine,0.20226757369614512,946,0,0.0,1,1
DB01117,Atovaquone,0.20226757369614512,947,0,0.0,1,1
DB01222,Budesonide,0.20226757369614512,948,0,0.0,1,1
DB00187,Esmolol,0.20226757369614512,949,0,0.0,1,1
DB00278,Argatroban,0.20226757369614512,950,0,0.0,1,1
DB00324,Fluorometholone,0.20226757369614512,951,0,0.0,1,1
DB00336,Nitrofural,0.20226757369614512,952,0,0.0,1,1
DB00427,Triprolidine,0.20226757369614512,953,0,0.0,1,1
DB00577,Valaciclovir,0.20226757369614512,954,0,0.0,1,1
DB00763,Methimazole,0.20226757369614512,955,0,0.0,1,1
DB00782,Propantheline,0.20226757369614512,956,0,0.0,1,1
DB00919,Spectinomycin,0.20226757369614512,957,0,0.0,1,1
DB00967,Desloratadine,0.20226757369614512,958,0,0.0,1,1
DB00987,Cytarabine,0.20226757369614512,959,0,0.0,1,1
DB01004,Ganciclovir,0.20226757369614512,960,0,0.0,1,1
DB01129,Rabeprazole,0.20226757369614512,961,0,0.0,1,1
DB01246,Alimemazine,0.20226757369614512,962,0,0.0,1,1
DB08974,Flubendazole,0.20226757369614512,963,0,0.0,1,1
DB14104,Linoleic acid,0.20226757369614512,964,0,0.0,1,1
DB08941,Isoxsuprine,0.20226757369614512,965,0,0.0,1,1
DB08966,Fursultiamine,0.20226757369614512,966,0,0.0,1,1
DB09022,Benfluorex,0.20226757369614512,967,0,0.0,1,1
DB09081,Idebenone,0.20226757369614512,968,0,0.0,1,1
DB12834,Secnidazole,0.20226757369614512,969,0,0.0,1,1
DB14752,Racephedrine,0.20226757369614512,970,0,0.0,1,1
DB00415,Ampicillin,0.20211640211640214,971,0,0.0,1,1
DB08954,Ifenprodil,0.20211640211640214,972,0,0.0,1,1
DB00257,Clotrimazole,0.20211640211640214,973,0,0.0,1,1
DB00563,Methotrexate,0.20211640211640214,974,0,0.0,1,1
DB00567,Cephalexin,0.20211640211640214,975,0,0.0,1,1
DB00495,Zidovudine,0.20211640211640214,976,0,0.0,1,1
DB01165,Ofloxacin,0.20211640211640214,977,0,0.0,1,1
DB00634,Sulfacetamide,0.20211640211640214,978,0,0.0,1,1
DB00822,Disulfiram,0.20211640211640214,979,0,0.0,1,1
DB00900,Didanosine,0.20211640211640214,980,0,0.0,1,1
DB01001,Albuterol,0.20211640211640214,981,0,0.0,1,1
DB01033,Mercaptopurine,0.20211640211640214,982,0,0.0,1,1
DB01075,Diphenhydramine,0.20211640211640214,983,0,0.0,1,1
DB00250,Dapsone,0.20211640211640214,984,0,0.0,1,1
DB00845,Clofazimine,0.20211640211640214,985,0,0.0,1,1
DB01010,Edrophonium,0.20211640211640214,986,0,0.0,1,1
DB01171,Moclobemide,0.20211640211640214,987,0,0.0,1,1
DB01193,Acebutolol,0.20211640211640214,988,0,0.0,1,1
DB04818,Iproniazid,0.20211640211640214,989,0,0.0,1,1
DB09101,Elvitegravir,0.20211640211640214,990,0,0.0,1,1
DB00400,Griseofulvin,0.20211640211640214,991,0,0.0,1,1
DB00750,Prilocaine,0.20211640211640214,992,0,0.0,1,1
DB00927,Famotidine,0.20211640211640214,993,0,0.0,1,1
DB01060,Amoxicillin,0.20211640211640214,994,0,0.0,1,1
DB09220,Nicorandil,0.20211640211640214,995,0,0.0,1,1
DB13139,Levosalbutamol,0.20211640211640214,996,0,0.0,1,1
DB13295,Atracurium,0.20211640211640214,997,0,0.0,1,1
DB00493,Cefotaxime,0.2019652305366591,998,0,0.0,1,1
DB09092,Xanthinol,0.2019652305366591,999,0,0.0,1,1
DB00571,Propranolol,0.2019652305366591,1000,0,0.0,1,1
DB00627,Niacin,0.2019652305366591,1001,0,0.0,1,1
DB00547,Desoximetasone,0.2019652305366591,1002,0,0.0,1,1
DB00811,Ribavirin,0.2019652305366591,1003,0,0.0,1,1
DB09118,Stiripentol,0.2019652305366591,1004,0,0.0,1,1
DB00014,Goserelin,0.2019652305366591,1005,0,0.0,1,1
DB00330,Ethambutol,0.2019652305366591,1006,0,0.0,1,1
DB00535,Cefdinir,0.2019652305366591,1007,0,0.0,1,1
DB00475,Chlordiazepoxide,0.2019652305366591,1008,0,0.0,1,1
DB00561,Doxapram,0.2019652305366591,1009,0,0.0,1,1
DB00671,Cefixime,0.2019652305366591,1010,0,0.0,1,1
DB00889,Granisetron,0.2019652305366591,1011,0,0.0,1,1
DB00959,Methylprednisolone,0.2019652305366591,1012,0,0.0,1,1
DB08860,Pitavastatin,0.2019652305366591,1013,0,0.0,1,1
DB00219,Oxyphenonium,0.2019652305366591,1014,0,0.0,1,1
DB00296,Ropivacaine,0.2019652305366591,1015,0,0.0,1,1
DB00377,Palonosetron,0.2019652305366591,1016,0,0.0,1,1
DB00758,Clopidogrel,0.2019652305366591,1017,0,0.0,1,1
DB01201,Rifapentine,0.2019652305366591,1018,0,0.0,1,1
DB01301,Rolitetracycline,0.2019652305366591,1019,0,0.0,1,1
DB11622,Dehydrocholic acid,0.2019652305366591,1020,0,0.0,1,1
DB00761,Potassium chloride,0.20181405895691612,1021,0,0.0,1,1
DB09070,Tibolone,0.20181405895691612,1022,0,0.0,1,1
DB09153,Sodium chloride,0.20181405895691612,1023,0,0.0,1,1
DB00126,Ascorbic acid,0.20166288737717308,1024,0,0.0,1,1
DB00252,Phenytoin,0.20166288737717308,1025,0,0.0,1,1
DB01054,Nitrendipine,0.20166288737717308,1026,0,0.0,1,1
DB01327,Cefazolin,0.20166288737717308,1027,0,0.0,1,1
DB09089,Trimebutine,0.20166288737717308,1028,0,0.0,1,1
DB00367,Levonorgestrel,0.20166288737717308,1029,0,0.0,1,1
DB00759,Tetracycline,0.20166288737717308,1030,0,0.0,1,1
DB01163,Amdinocillin,0.20166288737717308,1031,0,0.0,1,1
DB11619,Gestrinone,0.20166288737717308,1032,0,0.0,1,1
DB00288,Amcinonide,0.20166288737717308,1033,0,0.0,1,1
DB00401,Nisoldipine,0.20166288737717308,1034,0,0.0,1,1
DB00615,Rifabutin,0.20166288737717308,1035,0,0.0,1,1
DB01036,Tolterodine,0.20166288737717308,1036,0,0.0,1,1
DB01047,Fluocinonide,0.20166288737717308,1037,0,0.0,1,1
DB03128,Acetylcholine,0.20166288737717308,1038,0,0.0,1,1
DB00319,Piperacillin,0.20166288737717308,1039,0,0.0,1,1
DB00360,Sapropterin,0.20166288737717308,1040,0,0.0,1,1
DB00204,Dofetilide,0.20166288737717308,1041,0,0.0,1,1
DB00239,Oxiconazole,0.20166288737717308,1042,0,0.0,1,1
DB00446,Chloramphenicol,0.20166288737717308,1043,0,0.0,1,1
DB00503,Ritonavir,0.20166288737717308,1044,0,0.0,1,1
DB00683,Midazolam,0.20166288737717308,1045,0,0.0,1,1
DB00736,Esomeprazole,0.20166288737717308,1046,0,0.0,1,1
DB00844,Nalbuphine,0.20166288737717308,1047,0,0.0,1,1
DB00871,Terbutaline,0.20166288737717308,1048,0,0.0,1,1
DB00905,Bimatoprost,0.20166288737717308,1049,0,0.0,1,1
DB00981,Physostigmine,0.20166288737717308,1050,0,0.0,1,1
DB01022,Phylloquinone,0.20166288737717308,1051,0,0.0,1,1
DB01062,Oxybutynin,0.20166288737717308,1052,0,0.0,1,1
DB01137,Levofloxacin,0.20166288737717308,1053,0,0.0,1,1
DB01337,Pancuronium,0.20166288737717308,1054,0,0.0,1,1
DB01436,Alfacalcidol,0.20166288737717308,1055,0,0.0,1,1
DB00186,Lorazepam,0.20166288737717308,1056,0,0.0,1,1
DB00224,Indinavir,0.20166288737717308,1057,0,0.0,1,1
DB00322,Floxuridine,0.20166288737717308,1058,0,0.0,1,1
DB00335,Atenolol,0.20166288737717308,1059,0,0.0,1,1
DB00404,Alprazolam,0.20166288737717308,1060,0,0.0,1,1
DB00428,Streptozocin,0.20166288737717308,1061,0,0.0,1,1
DB00471,Montelukast,0.20166288737717308,1062,0,0.0,1,1
DB00541,Vincristine,0.20166288737717308,1063,0,0.0,1,1
DB00731,Nateglinide,0.20166288737717308,1064,0,0.0,1,1
DB00741,Hydrocortisone,0.20166288737717308,1065,0,0.0,1,1
DB00855,Aminolevulinic acid,0.20166288737717308,1066,0,0.0,1,1
DB00864,Tacrolimus,0.20166288737717308,1067,0,0.0,1,1
DB00969,Alosetron,0.20166288737717308,1068,0,0.0,1,1
DB00977,Ethinylestradiol,0.20166288737717308,1069,0,0.0,1,1
DB01045,Rifampin,0.20166288737717308,1070,0,0.0,1,1
DB01081,Diphenoxylate,0.20166288737717308,1071,0,0.0,1,1
DB01220,Rifaximin,0.20166288737717308,1072,0,0.0,1,1
DB01595,Nitrazepam,0.20166288737717308,1073,0,0.0,1,1
DB04794,Bifonazole,0.20166288737717308,1074,0,0.0,1,1
DB06774,Capsaicin,0.20166288737717308,1075,0,0.0,1,1
DB08809,Dichloroacetic acid,0.20166288737717308,1076,0,0.0,1,1
DB09477,Enalaprilat,0.20166288737717308,1077,0,0.0,1,1
DB11699,Tropisetron,0.20166288737717308,1078,0,0.0,1,1
DB00275,Olmesartan,0.20166288737717308,1079,0,0.0,1,1
DB00358,Mefloquine,0.20166288737717308,1080,0,0.0,1,1
DB00405,Dexbrompheniramine,0.20166288737717308,1081,0,0.0,1,1
DB00410,Mupirocin,0.20166288737717308,1082,0,0.0,1,1
DB00439,Cerivastatin,0.20166288737717308,1083,0,0.0,1,1
DB00478,Rimantadine,0.20166288737717308,1084,0,0.0,1,1
DB00492,Fosinopril,0.20166288737717308,1085,0,0.0,1,1
DB00494,Entacapone,0.20166288737717308,1086,0,0.0,1,1
DB00507,Nitazoxanide,0.20166288737717308,1087,0,0.0,1,1
DB00584,Enalapril,0.20166288737717308,1088,0,0.0,1,1
DB00618,Demeclocycline,0.20166288737717308,1089,0,0.0,1,1
DB00620,Triamcinolone,0.20166288737717308,1090,0,0.0,1,1
DB00654,Latanoprost,0.20166288737717308,1091,0,0.0,1,1
DB00876,Eprosartan,0.20166288737717308,1092,0,0.0,1,1
DB00906,Tiagabine,0.20166288737717308,1093,0,0.0,1,1
DB00916,Metronidazole,0.20166288737717308,1094,0,0.0,1,1
DB01112,Cefuroxime,0.20166288737717308,1095,0,0.0,1,1
DB01394,Colchicine,0.20166288737717308,1096,0,0.0,1,1
DB01416,Cefpodoxime,0.20166288737717308,1097,0,0.0,1,1
DB01493,Ethylestrenol,0.20166288737717308,1098,0,0.0,1,1
DB05016,Ataluren,0.20166288737717308,1099,0,0.0,1,1
DB05812,Abiraterone,0.20166288737717308,1100,0,0.0,1,1
DB06282,Levocetirizine,0.20166288737717308,1101,0,0.0,1,1
DB06412,Oxymetholone,0.20166288737717308,1102,0,0.0,1,1
DB09023,Benactyzine,0.20166288737717308,1103,0,0.0,1,1
DB09236,Lacidipine,0.20166288737717308,1104,0,0.0,1,1
DB09256,Tegafur,0.20166288737717308,1105,0,0.0,1,1
DB11263,Polydatin,0.20166288737717308,1106,0,0.0,1,1
DB11815,Tilarginine,0.20166288737717308,1107,0,0.0,1,1
DB12243,Edaravone,0.20166288737717308,1108,0,0.0,1,1
DB00873,Loteprednol,0.20166288737717308,1109,0,0.0,1,1
DB19378,Megestrol,0.20166288737717308,1110,0,0.0,1,1
DB00254,Doxycycline,0.20166288737717308,1111,0,0.0,1,1
DB04831,Tienilic acid,0.20166288737717308,1112,0,0.0,1,1
DB08826,Deferiprone,0.20166288737717308,1113,0,0.0,1,1
DB09010,Carmofur,0.20166288737717308,1114,0,0.0,1,1
DB12245,Triclabendazole,0.20166288737717308,1115,0,0.0,1,1
DB14089,Dimercaptosuccinic acid,0.20166288737717308,1116,0,0.0,1,1
DB14206,Cobalt chloride,0.20166288737717308,1117,0,0.0,1,1
DB18002,Lomifylline,0.20166288737717308,1118,0,0.0,1,1
DB01026,Ketoconazole,0.2015117157974301,1119,0,0.0,1,1
DB00630,Alendronic acid,0.2015117157974301,1120,0,0.0,1,1
DB01079,Tegaserod,0.2015117157974301,1121,0,0.0,1,1
DB01611,Hydroxychloroquine,0.2015117157974301,1122,0,0.0,1,1
DB00432,Trifluridine,0.2015117157974301,1123,0,0.0,1,1
DB00773,Etoposide,0.2015117157974301,1124,0,0.0,1,1
DB01177,Idarubicin,0.2015117157974301,1125,0,0.0,1,1
DB03585,Oxyphenbutazone,0.2015117157974301,1126,0,0.0,1,1
DB06697,Artemether,0.2015117157974301,1127,0,0.0,1,1
DB00351,Megestrol acetate,0.20120937263794408,1128,0,0.0,1,1
DB14188,Isoeugenol,0.20120937263794408,1129,0,0.0,1,1
DB00269,Chlorotrianisene,0.20105820105820105,1130,0,0.0,1,1
DB01181,Ifosfamide,0.20105820105820105,1131,0,0.0,1,1
DB00878,Chlorhexidine,0.20105820105820105,1132,0,0.0,1,1
DB00210,Adapalene,0.20090702947845807,1133,0,0.0,1,1
DB00756,Hexachlorophene,0.20090702947845807,1134,0,0.0,1,1
DB03766,Propanoic acid,0.20090702947845807,1135,0,0.0,1,1
DB06155,Rimonabant,0.20090702947845807,1136,0,0.0,1,1
DB12328,Cantharidin,0.20090702947845807,1137,0,0.0,1,1
DB02959,Oxitriptan,0.20090702947845807,1138,0,0.0,1,1
DB09054,Idelalisib,0.20090702947845807,1139,0,0.0,1,1
DB06816,Pyrvinium,0.20075585789871503,1140,0,0.0,1,1
DB09185,Viloxazine,0.20060468631897205,1141,0,0.0,1,1
DB00241,Butalbital,0.20060468631897205,1142,0,0.0,1,1
DB00308,Ibutilide,0.20060468631897205,1143,0,0.0,1,1
DB00713,Oxacillin,0.20060468631897205,1144,0,0.0,1,1
DB00572,Atropine,0.20060468631897205,1145,0,0.0,1,1
DB12789,Dinoprost,0.20060468631897205,1146,0,0.0,1,1
DB00996,Gabapentin,0.20060468631897205,1147,0,0.0,1,1
DB01413,Cefepime,0.20060468631897205,1148,0,0.0,1,1
DB00115,Cyanocobalamin,0.20060468631897205,1149,0,0.0,1,1
DB00274,Cefmetazole,0.20060468631897205,1150,0,0.0,1,1
DB00376,Trihexyphenidyl,0.20060468631897205,1151,0,0.0,1,1
DB00456,Cefalotin,0.20060468631897205,1152,0,0.0,1,1
DB00926,Etretinate,0.20060468631897205,1153,0,0.0,1,1
DB01598,Imipenem,0.20060468631897205,1154,0,0.0,1,1
DB04846,Celiprolol,0.20060468631897205,1155,0,0.0,1,1
DB06439,Tyloxapol,0.20060468631897205,1156,0,0.0,1,1
DB00395,Carisoprodol,0.20060468631897205,1157,0,0.0,1,1
DB00402,Eszopiclone,0.20060468631897205,1158,0,0.0,1,1
DB00438,Ceftazidime,0.20060468631897205,1159,0,0.0,1,1
DB00496,Darifenacin,0.20060468631897205,1160,0,0.0,1,1
DB00929,Misoprostol,0.20060468631897205,1161,0,0.0,1,1
DB01064,Isoprenaline,0.20060468631897205,1162,0,0.0,1,1
DB01077,Etidronic acid,0.20060468631897205,1163,0,0.0,1,1
DB01198,Zopiclone,0.20060468631897205,1164,0,0.0,1,1
DB01218,Halofantrine,0.20060468631897205,1165,0,0.0,1,1
DB04570,Latamoxef,0.20060468631897205,1166,0,0.0,1,1
DB13262,Aceclidine,0.20060468631897205,1167,0,0.0,1,1
DB00467,Enoxacin,0.20060468631897205,1168,0,0.0,1,1
DB00505,Tridihexethyl,0.20060468631897205,1169,0,0.0,1,1
DB00657,Mecamylamine,0.20060468631897205,1170,0,0.0,1,1
DB00663,Flumethasone,0.20060468631897205,1171,0,0.0,1,1
DB00846,Flurandrenolide,0.20060468631897205,1172,0,0.0,1,1
DB01051,Novobiocin,0.20060468631897205,1173,0,0.0,1,1
DB01140,Cefadroxil,0.20060468631897205,1174,0,0.0,1,1
DB01208,Sparfloxacin,0.20060468631897205,1175,0,0.0,1,1
DB01213,Fomepizole,0.20060468631897205,1176,0,0.0,1,1
DB01223,Aminophylline,0.20060468631897205,1177,0,0.0,1,1
DB01359,Penbutolol,0.20060468631897205,1178,0,0.0,1,1
DB08814,Triflusal,0.20060468631897205,1179,0,0.0,1,1
DB09085,Tetracaine,0.20060468631897205,1180,0,0.0,1,1
DB11148,Butamben,0.20060468631897205,1181,0,0.0,1,1
DB00260,Cycloserine,0.20060468631897205,1182,0,0.0,1,1
DB00266,Dicoumarol,0.20060468631897205,1183,0,0.0,1,1
DB00513,Aminocaproic acid,0.20060468631897205,1184,0,0.0,1,1
DB00609,Ethionamide,0.20060468631897205,1185,0,0.0,1,1
DB00720,Clodronic acid,0.20060468631897205,1186,0,0.0,1,1
DB01421,Paromomycin,0.20060468631897205,1187,0,0.0,1,1
DB03615,Ribostamycin,0.20060468631897205,1188,0,0.0,1,1
DB04843,Mepenzolate,0.20060468631897205,1189,0,0.0,1,1
DB00152,Thiamine,0.20060468631897205,1190,0,0.0,1,1
DB00165,Pyridoxine,0.20060468631897205,1191,0,0.0,1,1
DB00447,Loracarbef,0.20060468631897205,1192,0,0.0,1,1
DB00626,Bacitracin,0.20060468631897205,1193,0,0.0,1,1
DB00650,Leucovorin,0.20060468631897205,1194,0,0.0,1,1
DB00710,Ibandronate,0.20060468631897205,1195,0,0.0,1,1
DB00733,Pralidoxime,0.20060468631897205,1196,0,0.0,1,1
DB00778,Roxithromycin,0.20060468631897205,1197,0,0.0,1,1
DB00779,Nalidixic acid,0.20060468631897205,1198,0,0.0,1,1
DB00851,Dacarbazine,0.20060468631897205,1199,0,0.0,1,1
DB00891,Sulfapyridine,0.20060468631897205,1200,0,0.0,1,1
DB00944,Demecarium,0.20060468631897205,1201,0,0.0,1,1
DB00989,Rivastigmine,0.20060468631897205,1202,0,0.0,1,1
DB01091,Butenafine,0.20060468631897205,1203,0,0.0,1,1
DB01120,Gliclazide,0.20060468631897205,1204,0,0.0,1,1
DB01146,Diphenylpyraline,0.20060468631897205,1205,0,0.0,1,1
DB01158,Bretylium,0.20060468631897205,1206,0,0.0,1,1
DB01176,Cyclizine,0.20060468631897205,1207,0,0.0,1,1
DB01210,Levobunolol,0.20060468631897205,1208,0,0.0,1,1
DB01299,Sulfadoxine,0.20060468631897205,1209,0,0.0,1,1
DB01606,Tazobactam,0.20060468631897205,1210,0,0.0,1,1
DB04825,Prenylamine,0.20060468631897205,1211,0,0.0,1,1
DB06403,Ambrisentan,0.20060468631897205,1212,0,0.0,1,1
DB11359,Guaiacol,0.20060468631897205,1213,0,0.0,1,1
DB13781,Xamoterol,0.20060468631897205,1214,0,0.0,1,1
DB00226,Guanadrel,0.20060468631897205,1215,0,0.0,1,1
DB00256,Lymecycline,0.20060468631897205,1216,0,0.0,1,1
DB00345,Aminohippuric acid,0.20060468631897205,1217,0,0.0,1,1
DB00347,Trimethadione,0.20060468631897205,1218,0,0.0,1,1
DB00389,Carbimazole,0.20060468631897205,1219,0,0.0,1,1
DB00437,Allopurinol,0.20060468631897205,1220,0,0.0,1,1
DB00498,Phenindione,0.20060468631897205,1221,0,0.0,1,1
DB00576,Sulfamethizole,0.20060468631897205,1222,0,0.0,1,1
DB00600,Monobenzone,0.20060468631897205,1223,0,0.0,1,1
DB00766,Clavulanic acid,0.20060468631897205,1224,0,0.0,1,1
DB00803,Colistin,0.20060468631897205,1225,0,0.0,1,1
DB00962,Zaleplon,0.20060468631897205,1226,0,0.0,1,1
DB01061,Azlocillin,0.20060468631897205,1227,0,0.0,1,1
DB01080,Vigabatrin,0.20060468631897205,1228,0,0.0,1,1
DB01084,Emedastine,0.20060468631897205,1229,0,0.0,1,1
DB01086,Benzocaine,0.20060468631897205,1230,0,0.0,1,1
DB01188,Ciclopirox,0.20060468631897205,1231,0,0.0,1,1
DB01330,Cefotetan,0.20060468631897205,1232,0,0.0,1,1
DB01400,Neostigmine,0.20060468631897205,1233,0,0.0,1,1
DB01418,Acenocoumarol,0.20060468631897205,1234,0,0.0,1,1
DB01581,Sulfamerazine,0.20060468631897205,1235,0,0.0,1,1
DB01582,Sulfamethazine,0.20060468631897205,1236,0,0.0,1,1
DB01602,Bacampicillin,0.20060468631897205,1237,0,0.0,1,1
DB01604,Pivampicillin,0.20060468631897205,1238,0,0.0,1,1
DB01607,Ticarcillin,0.20060468631897205,1239,0,0.0,1,1
DB04817,Metamizole,0.20060468631897205,1240,0,0.0,1,1
DB06145,Spiramycin,0.20060468631897205,1241,0,0.0,1,1
DB06718,Stanozolol,0.20060468631897205,1242,0,0.0,1,1
DB06793,Levopropoxyphene,0.20060468631897205,1243,0,0.0,1,1
DB06809,Plerixafor,0.20060468631897205,1244,0,0.0,1,1
DB06827,Viomycin,0.20060468631897205,1245,0,0.0,1,1
DB08936,Chlorcyclizine,0.20060468631897205,1246,0,0.0,1,1
DB08995,Diosmin,0.20060468631897205,1247,0,0.0,1,1
DB09069,Trimetazidine,0.20060468631897205,1248,0,0.0,1,1
DB09324,Sulbactam,0.20060468631897205,1249,0,0.0,1,1
DB09345,Pramocaine,0.20060468631897205,1250,0,0.0,1,1
DB09401,Isosorbide,0.20060468631897205,1251,0,0.0,1,1
DB11217,Arbutin,0.20060468631897205,1252,0,0.0,1,1
DB11921,Deflazacort,0.20060468631897205,1253,0,0.0,1,1
DB12523,Mizolastine,0.20060468631897205,1254,0,0.0,1,1
DB12783,Benserazide,0.20060468631897205,1255,0,0.0,1,1
DB13248,Phthalylsulfathiazole,0.20060468631897205,1256,0,0.0,1,1
DB14109,alpha-Arbutin,0.20060468631897205,1257,0,0.0,1,1
DB00512,Vancomycin,0.20060468631897205,1258,0,0.0,1,1
DB00646,Nystatin,0.20060468631897205,1259,0,0.0,1,1
DB00681,Amphotericin B,0.20060468631897205,1260,0,0.0,1,1
DB00793,Haloprogin,0.20060468631897205,1261,0,0.0,1,1
DB00931,Metacycline,0.20060468631897205,1262,0,0.0,1,1
DB01249,Iodixanol,0.20060468631897205,1263,0,0.0,1,1
DB01362,Iohexol,0.20060468631897205,1264,0,0.0,1,1
DB06150,Sulfadimethoxine,0.20060468631897205,1265,0,0.0,1,1
DB06799,Methenamine,0.20060468631897205,1266,0,0.0,1,1
DB07402,Azapropazone,0.20060468631897205,1267,0,0.0,1,1
DB08947,Iopamidol,0.20060468631897205,1268,0,0.0,1,1
DB08958,Hexetidine,0.20060468631897205,1269,0,0.0,1,1
DB09004,Clobutinol,0.20060468631897205,1270,0,0.0,1,1
DB09055,Acipimox,0.20060468631897205,1271,0,0.0,1,1
DB09134,Ioversol,0.20060468631897205,1272,0,0.0,1,1
DB09156,Iopromide,0.20060468631897205,1273,0,0.0,1,1
DB09210,Piracetam,0.20060468631897205,1274,0,0.0,1,1
DB09355,Sulfabenzamide,0.20060468631897205,1275,0,0.0,1,1
DB09415,Meglumine,0.20060468631897205,1276,0,0.0,1,1
DB11125,Benzethonium,0.20060468631897205,1277,0,0.0,1,1
DB11336,Kinetin,0.20060468631897205,1278,0,0.0,1,1
DB11491,Sarafloxacin,0.20060468631897205,1279,0,0.0,1,1
DB11502,Butacaine,0.20060468631897205,1280,0,0.0,1,1
DB11636,Nomegestrol,0.20060468631897205,1281,0,0.0,1,1
DB11748,Benfotiamine,0.20060468631897205,1282,0,0.0,1,1
DB12401,Bromperidol,0.20060468631897205,1283,0,0.0,1,1
DB13216,Oxolamine,0.20060468631897205,1284,0,0.0,1,1
DB14007,Pentetic acid,0.20060468631897205,1285,0,0.0,1,1
DB14075,Imidurea,0.20060468631897205,1286,0,0.0,1,1
DB15916,Anethole,0.20060468631897205,1287,0,0.0,1,1
DB16956,L-Acetylleucine,0.20060468631897205,1288,0,0.0,1,1
DB00714,Apomorphine,0.200453514739229,1289,0,0.0,1,1
DB09462,Glycerin,0.200453514739229,1290,0,0.0,1,1
DB04209,Dequalinium,0.200453514739229,1291,0,0.0,1,1
DB03793,Benzoic acid,0.200453514739229,1292,0,0.0,1,1
DB00537,Ciprofloxacin,0.200453514739229,1293,0,0.0,1,1
DB01110,Miconazole,0.200453514739229,1294,0,0.0,1,1
DB00397,Phenylpropanolamine,0.200453514739229,1295,0,0.0,1,1
DB01235,Levodopa,0.200453514739229,1296,0,0.0,1,1
DB01407,Clenbuterol,0.200453514739229,1297,0,0.0,1,1
DB00150,Tryptophan,0.200453514739229,1298,0,0.0,1,1
DB00355,Aztreonam,0.200453514739229,1299,0,0.0,1,1
DB00637,Astemizole,0.200453514739229,1300,0,0.0,1,1
DB00978,Lomefloxacin,0.200453514739229,1301,0,0.0,1,1
DB01059,Norfloxacin,0.200453514739229,1302,0,0.0,1,1
DB01090,Pentolinium,0.200453514739229,1303,0,0.0,1,1
DB01185,Fluoxymesterone,0.200453514739229,1304,0,0.0,1,1
DB00181,Baclofen,0.200453514739229,1305,0,0.0,1,1
DB00527,Cinchocaine,0.200453514739229,1306,0,0.0,1,1
DB00687,Fludrocortisone,0.200453514739229,1307,0,0.0,1,1
DB00695,Furosemide,0.200453514739229,1308,0,0.0,1,1
DB00951,Isoniazid,0.200453514739229,1309,0,0.0,1,1
DB00968,Methyldopa,0.200453514739229,1310,0,0.0,1,1
DB00999,Hydrochlorothiazide,0.200453514739229,1311,0,0.0,1,1
DB01147,Cloxacillin,0.200453514739229,1312,0,0.0,1,1
DB03604,Tiratricol,0.200453514739229,1313,0,0.0,1,1
DB13179,Troleandomycin,0.200453514739229,1314,0,0.0,1,1
DB00249,Idoxuridine,0.200453514739229,1315,0,0.0,1,1
DB00297,Bupivacaine,0.200453514739229,1316,0,0.0,1,1
DB00414,Acetohexamide,0.200453514739229,1317,0,0.0,1,1
DB00440,Trimethoprim,0.200453514739229,1318,0,0.0,1,1
DB00525,Tolnaftate,0.200453514739229,1319,0,0.0,1,1
DB00557,Hydroxyzine,0.200453514739229,1320,0,0.0,1,1
DB00595,Oxytetracycline,0.200453514739229,1321,0,0.0,1,1
DB00645,Dyclonine,0.200453514739229,1322,0,0.0,1,1
DB00722,Lisinopril,0.200453514739229,1323,0,0.0,1,1
DB00798,Gentamicin,0.200453514739229,1324,0,0.0,1,1
DB00994,Neomycin,0.200453514739229,1325,0,0.0,1,1
DB01007,Tioconazole,0.200453514739229,1326,0,0.0,1,1
DB11156,Pyrantel,0.200453514739229,1327,0,0.0,1,1
DB00302,Tranexamic acid,0.200453514739229,1328,0,0.0,1,1
DB00356,Chlorzoxazone,0.200453514739229,1329,0,0.0,1,1
DB00359,Sulfadiazine,0.200453514739229,1330,0,0.0,1,1
DB00479,Amikacin,0.200453514739229,1331,0,0.0,1,1
DB00593,Ethosuximide,0.200453514739229,1332,0,0.0,1,1
DB00621,Oxandrolone,0.200453514739229,1333,0,0.0,1,1
DB00985,Dimenhydrinate,0.200453514739229,1334,0,0.0,1,1
DB01002,Levobupivacaine,0.200453514739229,1335,0,0.0,1,1
DB01015,Sulfamethoxazole,0.200453514739229,1336,0,0.0,1,1
DB01170,Guanethidine,0.200453514739229,1337,0,0.0,1,1
DB01172,Kanamycin,0.200453514739229,1338,0,0.0,1,1
DB01178,Chlormezanone,0.200453514739229,1339,0,0.0,1,1
DB01190,Clindamycin,0.200453514739229,1340,0,0.0,1,1
DB04840,Debrisoquine,0.200453514739229,1341,0,0.0,1,1
DB08799,Antazoline,0.200453514739229,1342,0,0.0,1,1
DB08980,Fendiline,0.200453514739229,1343,0,0.0,1,1
DB09552,Thonzonium,0.200453514739229,1344,0,0.0,1,1
DB12532,Oxethazaine,0.200453514739229,1345,0,0.0,1,1
DB00352,Tioguanine,0.200453514739229,1346,0,0.0,1,1
DB00742,Mannitol,0.200453514739229,1347,0,0.0,1,1
DB01042,Melphalan,0.200453514739229,1348,0,0.0,1,1
DB01627,Lincomycin,0.200453514739229,1349,0,0.0,1,1
DB04827,Urethane,0.200453514739229,1350,0,0.0,1,1
DB06147,Sulfathiazole,0.200453514739229,1351,0,0.0,1,1
